,source,target
4207,298638618,552973352.0
4208,298638618,342994617.0
4209,298638618,7.022625753215017e+17
4210,298638618,181773630.0
4211,298638618,323015027.0
4212,298638618,1.4348442318567547e+18
4213,298638618,259252521.0
4214,298638618,4045370661.0
4215,298638618,9.787245731003023e+17
4216,298638618,1.5582120631844905e+18
4217,298638618,1.1689661752436122e+18
4218,298638618,1.2833580314855875e+18
4219,298638618,9.070542129739858e+17
4220,298638618,7.830598183241236e+17
4221,298638618,1.3247661110748447e+18
4222,298638618,1.155410029211771e+18
4223,298638618,9.943392844077384e+17
4224,298638618,1.0854550730759578e+18
4225,298638618,1.160577719404585e+18
4226,298638618,2867601861.0
4227,298638618,1.4603169877211955e+18
4228,298638618,9.708351616665395e+17
4229,298638618,228716962.0
4230,298638618,1.4711135711447695e+18
4231,298638618,3394030198.0
4232,298638618,1.560392127313576e+18
4233,298638618,1.2413786767023514e+18
4234,298638618,1.4669623392495002e+18
4235,298638618,1430606762.0
4236,298638618,1517467688.0
4237,298638618,1.4560835200744366e+18
4238,298638618,1.3648312761135268e+18
4239,298638618,8.349510138408755e+17
4240,298638618,9.70358314595967e+17
4241,298638618,62897647.0
4242,298638618,1.204458559620223e+18
4243,298638618,1.4929685645082214e+18
4244,298638618,7.797120546220319e+17
4245,298638618,1.4482925015892664e+18
4246,298638618,543654558.0
4247,298638618,1.5330625143044833e+18
4248,298638618,2824126937.0
4249,298638618,1.1794088399318303e+18
4250,298638618,7.146357104525967e+17
4251,298638618,1.4390556345660908e+18
4252,298638618,1.3895251874571305e+18
4253,298638618,1.3724983592698757e+18
4254,298638618,1.4349789668807844e+18
4255,298638618,1.5165030381812204e+18
4256,298638618,1.5593958708643185e+18
4257,298638618,1.3183951607959757e+18
4258,298638618,1.2780962006637855e+18
4259,298638618,85978606.0
4260,298638618,1.4492047937219543e+18
4261,298638618,1.5472748807139901e+18
4262,298638618,1.5603381592375828e+18
4263,298638618,9.112279657904005e+17
4264,298638618,1.460289567454548e+18
4265,298638618,1.428516795988824e+18
4266,298638618,1.2469900464037356e+18
4267,298638618,1.2720128662505185e+18
4268,298638618,1.4849396763728978e+18
4269,298638618,1.5313074449614316e+18
4270,298638618,1.2816060358081004e+18
4271,298638618,1.0906517858517402e+18
4272,298638618,9.483009956537508e+17
4273,298638618,1534495747.0
4274,298638618,268648077.0
4275,298638618,1.3267305612353987e+18
4276,298638618,9.492922172309422e+17
4277,298638618,1.5218820725115617e+18
4278,298638618,9.995031824128205e+17
4279,298638618,1.185777997489623e+18
4280,298638618,1.0837226189965107e+18
4281,298638618,2480703854.0
4282,298638618,9.68927709387731e+17
4283,298638618,1.264925625380483e+18
4284,298638618,1.2911421322799718e+18
4285,298638618,1.3024419015980933e+18
4286,298638618,3761764523.0
4287,298638618,1.4370498193154621e+18
4288,298638618,1.0898853007032812e+18
4289,298638618,1.5107742032382935e+18
4290,298638618,1.3766201187892675e+18
4291,298638618,1.3603335957815132e+18
4292,298638618,1.2473790215681147e+18
4293,298638618,1.459220332888404e+18
4294,298638618,1.5063064865862533e+18
4295,298638618,1.3889364939311104e+18
4296,298638618,360185217.0
4297,298638618,9.485169314050089e+17
4298,298638618,1.5457622317695058e+18
4299,298638618,8.816379413737431e+17
4300,298638618,9.119287577364152e+17
4301,298638618,4098513335.0
4302,298638618,1.515350067049382e+18
4303,298638618,252251134.0
4304,298638618,9.048313301558886e+17
4305,298638618,3056276804.0
4306,298638618,1.0276774817997578e+18
4307,298638618,1.3552099459150234e+18
4308,298638618,3416806036.0
4309,298638618,307628204.0
4310,298638618,1.558115028947161e+18
4311,298638618,1.2131575368130888e+18
4312,298638618,1.5433770549216215e+18
4313,298638618,1.0817733306618061e+18
4314,298638618,1.0305742485391196e+18
4315,298638618,1.5602615600017777e+18
4316,298638618,1601813406.0
4317,298638618,1.47881027389304e+18
4318,298638618,1.370200576097669e+18
4319,298638618,1.5443217498855342e+18
4320,298638618,162107651.0
4321,298638618,1.231917667256275e+18
4322,298638618,1.442165781194707e+18
4323,298638618,1.308578309819822e+18
4324,298638618,4690580910.0
4325,298638618,1.5316413029489132e+18
4326,298638618,1.0088998487022182e+18
4327,298638618,1.4283783305758147e+18
4328,298638618,1.1120805943542743e+18
4329,298638618,1.3855247559153172e+18
4330,298638618,1.2305965733122785e+18
4331,298638618,1.2694337286458941e+18
4332,298638618,8.79118680508031e+17
4333,298638618,8.504652136945705e+17
4334,298638618,2902235489.0
4335,298638618,1.269089338970837e+18
4336,298638618,1.5599083694435697e+18
4337,298638618,1.1723330503209329e+18
4338,298638618,393334380.0
4339,298638618,9.530621979446354e+17
4340,298638618,1.492203912849412e+18
4341,298638618,1.5593474791491502e+18
4342,298638618,1.5000305927962132e+18
4343,298638618,1.5335684327671316e+18
4344,298638618,1644501397.0
4345,298638618,1.0808473085295493e+18
4346,298638618,1.3184556652502303e+18
4347,298638618,1.3125668390803538e+18
4348,298638618,8.870833696196526e+17
4349,298638618,8.628515474531533e+17
4350,298638618,1.4236609170201436e+18
4351,298638618,2840116972.0
4352,298638618,8.443639663107604e+17
4353,298638618,9.401843285370266e+17
4354,298638618,1.4772930863174533e+18
4355,298638618,1.3976437244868076e+18
4356,298638618,1.375197589470122e+18
4357,298638618,1.3687531827976847e+18
4358,298638618,1.288544490588971e+18
4359,298638618,1.4178927966111457e+18
4360,298638618,2779275718.0
4361,298638618,518677130.0
4362,298638618,1.0095849707157955e+18
4363,298638618,279814972.0
4364,298638618,118009294.0
4365,298638618,1.5367895973546598e+18
4366,298638618,59646038.0
4367,298638618,501879376.0
4368,298638618,1.178464984684204e+18
4369,298638618,1.2559244018134548e+18
4370,298638618,490669827.0
4371,298638618,1315507088.0
4372,298638618,9.486972996429783e+17
4373,298638618,1.5579300132526203e+18
4374,298638618,1.3625671210336584e+18
4375,298638618,1.556789293032657e+18
4376,298638618,1.4179628173999718e+18
4377,298638618,66870806.0
4378,298638618,1.2903545578354483e+18
4379,298638618,1.5045359375896453e+18
4380,298638618,7.684785875361505e+17
4381,298638618,1.1351852108138783e+18
4382,298638618,1.2432185751769293e+18
4383,298638618,1.4969472667326628e+18
4384,298638618,252091821.0
4385,298638618,1.4352815398945546e+18
4386,298638618,1.0439793932055101e+18
4387,298638618,7.846508890258227e+17
4388,298638618,1.173653398186582e+18
4389,298638618,173477736.0
4390,298638618,1.3370267611173437e+18
4391,298638618,533746589.0
4392,298638618,1.242605933634732e+18
4393,298638618,38497661.0
4394,298638618,1.16939893808606e+18
4395,298638618,1.3258724523506975e+18
4396,298638618,1.4828301078824428e+18
4397,298638618,351308916.0
4398,298638618,1.2643166511572337e+18
4399,298638618,9.12633523781161e+17
4400,298638618,9.896678157193912e+17
4401,298638618,1.0328212105503498e+18
4402,298638618,296573041.0
4403,298638618,1.238553476663251e+18
4404,298638618,4178992115.0
4405,298638618,1.170119423996375e+18
4406,298638618,1.4445673733197128e+18
4407,298638618,1.546895374773887e+18
4408,298638618,9.940265501431357e+17
4409,298638618,1.5521203315607798e+18
4410,298638618,1.211454661217022e+18
4411,298638618,1.2704683017062195e+18
4412,298638618,1.5420083726476575e+18
4413,298638618,90296373.0
4414,298638618,1.4951029602626929e+18
4415,298638618,1.262787545643004e+18
4416,298638618,1.3129231912879145e+18
4417,298638618,8.921890110490993e+17
4418,298638618,1.5142455104288317e+18
4419,298638618,1.0569080665019433e+18
4420,298638618,1.354880666261926e+18
4421,298638618,1.4027567893855068e+18
4422,298638618,1.4323907706365952e+18
4423,298638618,271939997.0
4424,298638618,1.525665539904897e+18
4425,298638618,1.0849504135421542e+18
4426,298638618,1.4180877285168988e+18
4427,298638618,1.5452311887925821e+18
4428,298638618,1.4185991178198958e+18
4429,298638618,1.24287145597884e+18
4430,298638618,1.527425140908245e+18
4431,298638618,1.0587652198062653e+18
4432,298638618,1.2003979538123162e+18
4433,298638618,7.384865798791209e+17
4434,298638618,1.2204248615390618e+18
4435,298638618,4231810245.0
4436,298638618,1.284712470045692e+18
4437,298638618,1.2012146034406113e+18
4438,298638618,1.290291999833301e+18
4439,298638618,1.220015278865748e+18
4440,298638618,1.3930132067890668e+18
4441,298638618,1.181722684327125e+18
4442,298638618,9.654096220215583e+17
4443,298638618,1.557778963329581e+18
4444,298638618,87484485.0
4445,298638618,1.3289463037374915e+18
4446,298638618,1.3178154551895327e+18
4447,298638618,1.4981115424238633e+18
4448,298638618,1.0280716602079642e+18
4449,298638618,7.2474706247091e+17
4450,298638618,1.2432639131872952e+18
4451,298638618,53682901.0
4452,298638618,1.4859659322793492e+18
4453,298638618,1.5523518923150213e+18
4454,298638618,973064904.0
4455,298638618,1.0048487035328266e+18
4456,298638618,2735996358.0
4457,298638618,3327517793.0
4458,298638618,7.915446861671629e+17
4459,298638618,1.506664516884521e+18
4460,298638618,1.3986851873791713e+18
4461,298638618,522604556.0
4462,298638618,1.5495659075964436e+18
4463,298638618,3433522467.0
4464,298638618,1603008553.0
4465,298638618,1.3954796651884093e+18
4466,298638618,1.5595675892353843e+18
4467,298638618,4730999369.0
4468,298638618,1.0382636686880154e+18
4469,298638618,1.437175957446615e+18
4470,298638618,1.1933031519207137e+18
4471,298638618,1.3238118888164106e+18
4472,298638618,1.303510823495766e+18
4473,298638618,9.154136405762253e+17
4474,298638618,1.4538461827326525e+18
4475,298638618,70919538.0
4476,298638618,1.4107728174031217e+18
4477,298638618,8.918973169737114e+17
4478,298638618,1.3416091688437965e+18
4479,298638618,9.6865687244109e+17
4480,298638618,1061742552.0
4481,298638618,1.485150207532802e+18
4482,298638618,8.750686850016461e+17
4483,298638618,82921687.0
4484,298638618,1.255242404338303e+18
4485,298638618,1.5545822175605637e+18
4486,298638618,1.4213106892605768e+18
4487,298638618,3839941227.0
4488,298638618,1.2893864779908833e+18
4489,298638618,1.1745379367522632e+18
4490,298638618,8.724527147137106e+17
4491,298638618,1.5390529677053297e+18
4492,298638618,1.55807588769792e+18
4493,298638618,51743499.0
4494,298638618,3359624693.0
4495,298638618,1202833970.0
4496,298638618,1.169654379374424e+18
4497,298638618,7.011811641287516e+17
4498,298638618,3231942053.0
4499,298638618,1.2569534366308925e+18
4500,298638618,1.305950274331259e+18
4501,298638618,3626469855.0
4502,298638618,8.660400607303885e+17
4503,298638618,1.3202318492270715e+18
4504,298638618,1.5592200602538148e+18
4505,298638618,217125981.0
4506,298638618,1.3530397690020086e+18
4507,298638618,1.4037394846094664e+18
4508,298638618,1.0850058581767127e+18
4509,298638618,4438311563.0
4510,298638618,143266556.0
4511,298638618,1531942129.0
4512,298638618,255073685.0
4513,298638618,50155586.0
4514,298638618,7.269068262273393e+17
4515,298638618,1.5430728605452042e+18
4516,298638618,1.0225862939334902e+18
4517,298638618,1.5589952550300795e+18
4518,298638618,1.5317498414742897e+18
4519,298638618,9.469233103439708e+17
4520,298638618,2260294022.0
4521,298638618,1.479589356646064e+18
4522,298638618,1.462257501953536e+18
4523,298638618,1.4445967863252419e+18
4524,298638618,1.5134695738441482e+18
4525,298638618,7.066817284511457e+17
4526,298638618,1.0091221534285947e+18
4527,298638618,1.3446816577024942e+18
4528,298638618,1.4196623007898092e+18
4529,298638618,447388965.0
4530,298638618,1.5111740093245522e+18
4531,298638618,1.4660845530434191e+18
4532,298638618,1.5494485627018936e+18
4533,298638618,3356926546.0
4534,298638618,1.5595098358420316e+18
4535,298638618,1.5595116053558886e+18
4536,298638618,1.297181042973999e+18
4537,298638618,1.297644181633065e+18
4538,298638618,1.4826931778784502e+18
4539,298638618,1.2842424177853727e+18
4540,298638618,352507410.0
4541,298638618,1.2868036615748035e+18
4542,298638618,1.2811987426376008e+18
4543,298638618,1.5472085654877143e+18
4544,298638618,1.1998911659669955e+18
4545,298638618,1.417983822872916e+18
4546,298638618,1.5341823577747702e+18
4547,298638618,1.0445821457070612e+18
4548,298638618,419739435.0
4549,298638618,1.0317455589213102e+18
4550,298638618,1.4276011538025226e+18
4551,298638618,9.054665768324874e+17
4552,298638618,1.4783942592419471e+18
4553,298638618,346650088.0
4554,298638618,1.3317701007273574e+18
4555,298638618,1.457859658895483e+18
4556,298638618,49818067.0
4557,298638618,1.3845139087032074e+18
4558,298638618,8.663949483499602e+17
4559,298638618,1.4835791966811177e+18
4560,298638618,362866391.0
4561,298638618,1.0605882168882463e+18
4562,298638618,8.804169738002964e+17
4563,298638618,448091676.0
4564,298638618,9.960715082116506e+17
4565,298638618,1.1092369039230771e+18
4566,298638618,1.389001955196932e+18
4567,298638618,1.498764372876923e+18
4568,298638618,1.193894766800515e+18
4569,298638618,1.1795620120593408e+18
4570,298638618,1.0635464238604902e+18
4571,298638618,1.5592463344687555e+18
4572,298638618,1.1487437899069358e+18
4573,298638618,1.5519773610585293e+18
4574,298638618,1.3709315324587581e+18
4575,298638618,1.345115961674838e+18
4576,298638618,1.5338207967492055e+18
4577,298638618,2728335154.0
4578,298638618,9.933024367470715e+17
4579,298638618,1.5592276511805932e+18
4580,298638618,1.0751202952986378e+18
4581,298638618,424587277.0
4582,298638618,1.0743207847792845e+18
4583,298638618,1.0503509210566861e+18
4584,298638618,1.24518716433118e+18
4585,298638618,241576584.0
4586,298638618,1.1736685896955822e+18
4587,298638618,935737152.0
4588,298638618,1.3512408423385948e+18
4589,298638618,7.753418937607127e+17
4590,298638618,9.569648996614513e+17
4591,298638618,1.407845296986628e+18
4592,298638618,1.2258404706700493e+18
4593,298638618,9.541072594198487e+17
4594,298638618,9.447362100979753e+17
4595,298638618,1.0849920483888128e+18
4596,298638618,1.490379794021765e+18
4597,298638618,9.225983069367706e+17
4598,298638618,8.694148653073981e+17
4599,298638618,1.4586415064331796e+18
4600,298638618,1.3928462689767956e+18
4601,298638618,1.397965316983079e+18
4602,298638618,1.4226427627725906e+18
4603,298638618,1.5591942058466427e+18
4604,298638618,1.5460207621921505e+18
4605,298638618,1.1225553069307863e+18
4606,298638618,1.484623016759808e+18
4607,298638618,1.1871422149730345e+18
4608,298638618,8.062369497238897e+17
4609,298638618,1.0631096095216394e+18
4610,298638618,1.2788412238648607e+18
4611,298638618,1.418365895844434e+18
4612,298638618,1.5591895242065592e+18
4613,298638618,1.4971744633135022e+18
4614,298638618,1.3472172786984673e+18
4615,298638618,1.36550340559104e+18
4616,298638618,1.3792367803067884e+18
4617,298638618,7.28285711733035e+17
4618,298638618,1.4605539012167844e+18
4619,298638618,1.4497968948053484e+18
4620,298638618,1.4200335892956037e+18
4621,298638618,4853874815.0
4622,298638618,2817782933.0
4623,298638618,1.1822916436192625e+18
4624,298638618,9.149179175438623e+17
4625,298638618,1.520401222821372e+18
4626,298638618,384030160.0
4627,298638618,2327117530.0
4628,298638618,9.986987031910072e+17
4629,298638618,1.5517602558010819e+18
4630,298638618,1.2671027612309258e+18
4631,298638618,1.1741720047124398e+18
4632,298638618,8.175434542428283e+17
4633,298638618,1.4473551402190152e+18
4634,298638618,1.2533213867616788e+18
4635,298638618,9.806255992145756e+17
4636,298638618,9.911740773217075e+17
4637,298638618,1.504780069419561e+18
4638,298638618,1.368179757129556e+18
4639,298638618,231935839.0
4640,298638618,1.5591701348492493e+18
4641,298638618,1.5515647106083471e+18
4642,298638618,1.5521726439100416e+18
4643,298638618,7.881661886018683e+17
4644,298638618,1.5591342428267725e+18
4645,298638618,1.1201307327253627e+18
4646,298638618,7.055624410910474e+17
4647,298638618,1.254970492341158e+18
4648,298638618,1913249065.0
4649,298638618,7.566839017587958e+17
4650,298638618,1.5589766117725143e+18
4651,298638618,1.0238895927626752e+18
4652,298638618,2959202254.0
4653,298638618,1.4636353171104932e+18
4654,298638618,1.1407472693623235e+18
4655,298638618,1.4773938285040271e+18
4656,298638618,1.203456541925544e+18
4657,298638618,1.5584955297257923e+18
4658,298638618,2896893687.0
4659,298638618,1.4490040960742646e+18
4660,298638618,1.47986218851285e+18
4661,298638618,1.4070420160311665e+18
4662,298638618,1.2428343675814339e+18
4663,298638618,1.45356017029086e+18
4664,298638618,1.3040678527947612e+18
4665,298638618,1.423363186632315e+18
4666,298638618,1.4540935945837855e+18
4667,298638618,1.3383390979838075e+18
4668,298638618,1.2806447015283917e+18
4669,298638618,1.452477504590164e+18
4670,298638618,1.5404255897478472e+18
4671,298638618,1.4450956706758246e+18
4672,298638618,1.5588405290807828e+18
4673,298638618,49132947.0
4674,298638618,1.5588416334368317e+18
4675,298638618,1.5588397668163666e+18
4676,298638618,246925266.0
4677,298638618,1.5588163761056686e+18
4678,298638618,1431929780.0
4679,298638618,1.2495258905197158e+18
4680,298638618,45226724.0
4681,298638618,1.0734417738616504e+18
4682,298638618,1.1257569121994506e+18
4683,298638618,3296217070.0
4684,298638618,83404350.0
4685,298638618,3301124459.0
4686,298638618,1.2789163825376788e+18
4687,298638618,1.5586606451004416e+18
4688,298638618,1.5396467047729398e+18
4689,298638618,1.3923249755546092e+18
4690,298638618,8.715687689794028e+17
4691,298638618,143986666.0
4692,298638618,1.0492968048215204e+18
4693,298638618,1.2651002726925763e+18
4694,298638618,1.4172712200730092e+18
4695,298638618,1.5293183992932475e+18
4696,298638618,1.557863798429606e+18
4697,298638618,1.0493618180644372e+18
4698,298638618,1.5096307280987464e+18
4699,298638618,1.4854096933717115e+18
4700,298638618,1.5586127148172943e+18
4701,298638618,1.5583063968270008e+18
4702,298638618,1.5528138253130998e+18
4703,298638618,1.273252394252542e+18
4704,298638618,1.3334096655527076e+18
4705,298638618,1.546549854335271e+18
4706,298638618,1.210960739801813e+18
4707,298638618,1.371996199457284e+18
4708,298638618,1.1197260716902236e+18
4709,298638618,8.150177376511099e+17
4710,298638618,1.1996998913517036e+18
4711,298638618,1.4284473163028685e+18
4712,298638618,1.0872135583106253e+18
4713,298638618,4312583188.0
4714,298638618,285182795.0
4715,298638618,1.2348092022389842e+18
4716,298638618,1.4980042605539082e+18
4717,298638618,337827291.0
4718,298638618,1.295153854137471e+18
4719,298638618,1.5353657023659418e+18
4720,298638618,9.283028038224896e+17
4721,298638618,142853646.0
4722,298638618,1191091994.0
4723,298638618,1.374420570444419e+18
4724,298638618,1.260989040737882e+18
4725,298638618,9.016136410819912e+17
4726,298638618,70419730.0
4727,298638618,1.1641775914792223e+18
4728,298638618,1.2526542159205663e+18
4729,298638618,1.308250710245544e+18
4730,298638618,1.2959149303282196e+18
4731,298638618,1.242864914999513e+18
4732,298638618,1.27476173321583e+18
4733,298638618,1.2785038593092198e+18
4734,298638618,9.558427734622126e+17
4735,298638618,2440056748.0
4736,298638618,1.2272719389401252e+18
4737,298638618,1.544994085139845e+18
4738,298638618,8.778617602959852e+17
4739,298638618,1.5426151498063421e+18
4740,298638618,1.3799070344773878e+18
4741,298638618,1.4679124399750922e+18
4742,298638618,8.246970257279631e+17
4743,298638618,1.2024192118443704e+18
4744,298638618,2519586179.0
4745,298638618,9.14646441255211e+17
4746,298638618,224458783.0
4747,298638618,1.219268550059352e+18
4748,298638618,1.243601567040897e+18
4749,298638618,1.3555185471334113e+18
4750,298638618,1.1856096533690819e+18
4751,298638618,1.2500397671500677e+18
4752,298638618,3241879281.0
4753,298638618,1.1250631989803459e+18
4754,298638618,1.076784376623571e+18
4755,298638618,1.0728736761173402e+18
4756,298638618,2764384829.0
4757,298638618,7.90254381774082e+17
4758,298638618,1.2423827772213617e+18
4759,298638618,1.19366808838391e+18
4760,298638618,1.4345286651283415e+18
4761,298638618,8.736188049658143e+17
4762,298638618,2332679694.0
4763,298638618,1.0479328072705516e+18
4764,298638618,1.266873945145389e+18
4765,298638618,1.539454314338476e+18
4766,298638618,122409789.0
4767,298638618,1.441201821444313e+18
4768,298638618,9.211320755242066e+17
4769,298638618,1.4806606138565755e+18
4770,298638618,1.3033995365687378e+18
4771,298638618,1.521663498790527e+18
4772,298638618,1.348114708033917e+18
4773,298638618,8.526492914831606e+17
4774,298638618,1.4721110461313925e+18
4775,298638618,1.3678233217699062e+18
4776,298638618,1.4930002305933066e+18
4777,298638618,8.171610546020352e+17
4778,298638618,1.5577816745739264e+18
4779,298638618,1.0007735003853332e+18
4780,298638618,1.4278101568348652e+18
4781,298638618,2994621291.0
4782,298638618,1.3356731043628278e+18
4783,298638618,1.255893385908564e+18
4784,298638618,1.5584529132274156e+18
4785,298638618,129867753.0
4786,298638618,1.558441005099131e+18
4787,298638618,1.5142168023305912e+18
4788,298638618,1.0874221552126853e+18
4789,298638618,1.3262838518161818e+18
4790,298638618,1.232133508581249e+18
4791,298638618,7.761534239641436e+17
4792,298638618,1.3632725762949407e+18
4793,298638618,1.5317973394464236e+18
4794,298638618,1.4081848436037796e+18
4795,298638618,1.174732532409127e+18
4796,298638618,1.315382719690535e+18
4797,298638618,7.033084828423373e+17
4798,298638618,1.1204931136618947e+18
4799,298638618,1.0422159586209055e+18
4800,298638618,1.5382428652388393e+18
4801,298638618,1.552095766394577e+18
4802,298638618,7.597682611562332e+17
4803,298638618,1.5582843300903035e+18
4804,298638618,8.798448971462369e+17
4805,298638618,1.278363111792218e+18
4806,298638618,1.536655143814439e+18
4807,298638618,1.5271030898277908e+18
4808,298638618,1.2025967103647007e+18
4809,298638618,1.5582676448847954e+18
4810,298638618,1.3580774758976963e+18
4811,298638618,1.238363027579306e+18
4812,298638618,1.558256282733355e+18
4813,298638618,1.5292929868482683e+18
4814,298638618,7.330912039069614e+17
4815,298638618,1.541789307605762e+18
4816,298638618,1.4669421905637704e+18
4817,298638618,1.557163520491389e+18
4818,298638618,1.474069502895833e+18
4819,298638618,1.3887719144795423e+18
4820,298638618,1.3804727295273288e+18
4821,298638618,1.1058618439003996e+18
4822,298638618,1.4702831127730012e+18
4823,298638618,162516242.0
4824,298638618,1.0585152238151148e+18
4825,298638618,1.3805873610719928e+18
4826,298638618,9.573769139154166e+17
4827,298638618,8.576251587979715e+17
4828,298638618,1.2513184594908078e+18
4829,298638618,1.1841551276719186e+18
4830,298638618,338465516.0
4831,298638618,1.4310442030276157e+18
4832,298638618,1.1103131987360276e+18
4833,298638618,1.5032968865596826e+18
4834,298638618,203298188.0
4835,298638618,3312557549.0
4836,298638618,2646022247.0
4837,298638618,227794771.0
4838,298638618,1.2311553629019587e+18
4839,298638618,8.693344014900675e+17
4840,298638618,208375105.0
4841,298638618,132752761.0
4842,298638618,1.350412991880188e+18
4843,298638618,1.4389008335974605e+18
4844,298638618,1.4215653578866852e+18
4845,298638618,1.175911160559915e+18
4846,298638618,2596789970.0
4847,298638618,1.278186533372207e+18
4848,298638618,7.548632946163098e+17
4849,298638618,1.254469845481132e+18
4850,298638618,1.1136567618509783e+18
4851,298638618,9.878885262672159e+17
4852,298638618,9.605411690999685e+17
4853,298638618,1.3085820531564544e+18
4854,298638618,1.3671001362545377e+18
4855,298638618,2962336714.0
4856,298638618,1.4716259954049556e+18
4857,298638618,229927094.0
4858,298638618,7.406769685558764e+17
4859,298638618,1.2832179782139658e+18
4860,298638618,2888293216.0
4861,298638618,425274809.0
4862,298638618,9.266257847600128e+17
4863,298638618,8.344152909476045e+17
4864,298638618,1.2264995700472955e+18
4865,298638618,3379619657.0
4866,298638618,1.1200958558334853e+18
4867,298638618,1901121662.0
4868,298638618,956186868.0
4869,298638618,75040378.0
4870,298638618,1.5375480116975862e+18
4871,298638618,1.2673265816320983e+18
4872,298638618,9.603128703607972e+17
4873,298638618,1.2944014680244593e+18
4874,298638618,1.1289854581495931e+18
4875,298638618,2984600253.0
4876,298638618,1.3079900399142543e+18
4877,298638618,3345832600.0
4878,298638618,1.466401647672836e+18
4879,298638618,1.4542467125670093e+18
4880,298638618,1.285708187975508e+18
4881,298638618,1.556827129857409e+18
4882,298638618,1.19946351053679e+18
4883,298638618,1.494779422515282e+18
4884,298638618,3395727809.0
4885,298638618,596904713.0
4886,298638618,299414934.0
4887,298638618,1.55810325199582e+18
4888,298638618,985696260.0
4889,298638618,7.683338239563571e+17
4890,298638618,2860941279.0
4891,298638618,1.5579117533711278e+18
4892,298638618,3427173490.0
4893,298638618,1.558047087274623e+18
4894,298638618,1.5580244299213373e+18
4895,298638618,7.439101745245798e+17
4896,298638618,1.3426808917814927e+18
4897,298638618,1.5481296963526124e+18
4898,298638618,155385856.0
4899,298638618,7.856135659066163e+17
4900,298638618,1.5217643156274668e+18
4901,298638618,4039385241.0
4902,298638618,3310164496.0
4903,298638618,1.454130453544325e+18
4904,298638618,102397262.0
4905,298638618,2252628386.0
4906,298638618,53263534.0
4907,298638618,1.4501701735714447e+18
4908,298638618,1.330591500510634e+18
4909,298638618,1.152342449072853e+18
4910,298638618,4881501130.0
4911,298638618,1.4354064148272128e+18
4912,298638618,3294726119.0
4913,298638618,1.5548190151507968e+18
4914,298638618,1.3947783786166395e+18
4915,298638618,1.5421088110241055e+18
4916,298638618,3245181070.0
4917,298638618,1.5153299023247278e+18
4918,298638618,173649645.0
4919,298638618,1.1181957823043215e+18
4920,298638618,1.556010979430994e+18
4921,298638618,1.2714219729798595e+18
4922,298638618,8.360659539432735e+17
4923,298638618,1.5156849141292155e+18
4924,298638618,7.700277362241659e+17
4925,298638618,1.551708130358317e+18
4926,298638618,371412370.0
4927,298638618,4557534557.0
4928,298638618,1.0144217787546624e+18
4929,298638618,1.3672540518476104e+18
4930,298638618,1.026860055759659e+18
4931,298638618,1.5384977131085742e+18
4932,298638618,1.314949301437694e+18
4933,298638618,9.718341181190676e+17
4934,298638618,1.5401263671818322e+18
4935,298638618,1.4722640553773384e+18
4936,298638618,1.308108950949245e+18
4937,298638618,1.2471576477798728e+18
4938,298638618,1.2026728540530647e+18
4939,298638618,1.4730181856329564e+18
4940,298638618,1.5578417068753265e+18
4941,298638618,1.256306337090343e+18
4942,298638618,1.1388115725147095e+18
4943,298638618,1.3571259354185114e+18
4944,298638618,2990336595.0
4945,298638618,344679628.0
4946,298638618,35141480.0
4947,298638618,1.170157939161817e+18
4948,298638618,280050909.0
4949,298638618,1.2999223800857518e+18
4950,298638618,1.0853585698207744e+18
4951,298638618,1.1650021243941888e+18
4952,298638618,1.5578315688524882e+18
4953,298638618,8.261125781118239e+17
4954,298638618,1.3744206392981627e+18
4955,298638618,9.403854477374792e+17
4956,298638618,1.3674075261830676e+18
4957,298638618,9.741006320670351e+17
4958,298638618,2463324832.0
4959,298638618,1.4921950595502735e+18
4960,298638618,1.4627830388326646e+18
4961,298638618,1.1944052228541235e+18
4962,298638618,1.5255871821064233e+18
4963,298638618,1.1191584908811182e+18
4964,298638618,1.2320957978247045e+18
4965,298638618,1.0706677961603727e+18
4966,298638618,1.5408496096768328e+18
4967,298638618,8.555868721643233e+17
4968,298638618,1.055493006625833e+18
4969,298638618,1.1276100039370097e+18
4970,298638618,1.4496605808103506e+18
4971,298638618,8.335144546545213e+17
4972,298638618,1.5370964232834908e+18
4973,298638618,1.5002958385889772e+18
4974,298638618,112289566.0
4975,298638618,8.101149008067461e+17
4976,298638618,1.342901077000278e+18
4977,298638618,1.3063867859881574e+18
4978,298638618,2725226001.0
4979,298638618,3396026873.0
4980,298638618,203811387.0
4981,298638618,1.2349635755480637e+18
4982,298638618,1.5268797209142682e+18
4983,298638618,1.117176444331987e+18
4984,298638618,1.5121332477314376e+18
4985,298638618,17717329.0
4986,298638618,30730681.0
4987,298638618,1.271255731103314e+18
4988,298638618,40914463.0
4989,298638618,1.5578001246000128e+18
4990,298638618,1.1867638441794191e+18
4991,298638618,460125765.0
4992,298638618,8.815054981887222e+17
4993,298638618,1.4920640078675763e+18
4994,298638618,1.4633323519504343e+18
4995,298638618,4150778117.0
4996,298638618,8.02287591865389e+17
4997,298638618,1.363148133606318e+18
4998,298638618,8.120705394477261e+17
4999,298638618,9.664966854374072e+17
0,1475187989915516942,1.3068023485057065e+18
1,1475187989915516942,2561294759.0
2,1475187989915516942,3514656135.0
3,1475187989915516942,1.486847367399813e+18
4,1475187989915516942,1.0888771709639475e+18
5,1475187989915516942,399500898.0
